"","pond","id_bu","id_bu_encuesta","secu","estrato","encuesta","encuesta_a","encuesta_m","region_3","zona_u_r","gse","percepcion_1_a","percepcion_1_b","percepcion_1_c","percepcion_2","percepcion_3","percepcion_5","percepcion_6","percepcion_38","percepcion_4","eval_gob_1","iden_pol_2","eval_act_pol_1_fh","eval_act_pol_1_co","eval_act_pol_1_gz","eval_act_pol_1_gy","eval_act_pol_1_ca","eval_act_pol_1_el","eval_act_pol_1_gm","eval_act_pol_1_fo","eval_act_pol_1_gf","eval_act_pol_1_gq","eval_act_pol_1_gw","eval_act_pol_1_gx","eval_act_pol_1_ha","eval_act_pol_1_ae","eval_act_pol_1_em","eval_act_pol_1_gu","eval_act_pol_1_hb","eval_act_pol_1_dv","eval_act_pol_1_ep","eval_act_pol_1_en","eval_act_pol_1_p","eval_act_pol_17","eval_act_pol_18","confianza_6_a","confianza_6_c","confianza_6_b","confianza_6_j","confianza_6_d","confianza_6_e","confianza_6_f","confianza_6_n","confianza_6_x","confianza_6_g","confianza_6_h","confianza_6_i","confianza_6_k","confianza_6_s","confianza_6_o","confianza_6_p","confianza_6_r","confianza_6_m","confianza_6_ab","confianza_6_ac","democracia_21","pp_congreso_61_b","religion_14","pobreza_68_e","ciudadania_16","ciudadania_33_a","ciudadania_33_b","ciudadania_33_c","ciudadania_33_d","ciudadania_33_e","ciudadania_33_f","ciudadania_33_g","ciudadania_33_h","ciudadania_33_i","ciudadania_33_k","ciudadania_33_j","ciudadania_33_l","ciudadania_33_m","ciudadania_34","bienestar_13_c","bienestar_13_h","bienestar_13_g","bienestar_13_f","info_enc_49","educacion_21","educacion_67","educacion_112_aleatorio_deck","educacion_112_deck_1","educacion_112_deck_2","educacion_112_deck_3","educacion_112_deck_4","educacion_112_a","educacion_112_b","educacion_112_c","educacion_112_d","educacion_113","educacion_114","educacion_106","salud_85","salud_86","salud_87","salud_88","seguridad_37_a","seguridad_37_b","seguridad_37_c","democracia_38","seguridad_38","seguridad_39_a","seguridad_39_b","seguridad_39_c","seguridad_40","seguridad_41_a","seguridad_41_b","ciudadania_31","rol_gobierno_27","seguridad_42_a","seguridad_42_b","seguridad_45","seguridad_46_a","seguridad_46_b","seguridad_46_c","seguridad_46_d","seguridad_47_a","seguridad_47_b","seguridad_47_c","seguridad_47_d","seguridad_49","iden_pol_3","iden_pol_3_a","elec_part_37","elec_pres_144_a","elec_pres_144_b_2","sexo","edad","info_enc_59_2","info_enc_58","info_enc_30_b","info_enc_61","esc_nivel_1_c","info_enc_57","info_hogar_28_c","info_enc_62","salud_5_b","religion_82"
"1316",0.7253831,"1316-91",1316,91246,20,91,2024,6,13,1,4,1,3,-8,1,-8,-8,2,-8,-8,2,-8,1,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,11,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,4,2,-8,2,3,-9,5,5,-9,5,5,-9,-9,2,-9,-9,-9,-9,-9,-8,0,-7,10,10,2,NA,NA,14,7,45,55,83,0,-8,-8,0,-8,-8,-8,3,-8,-8,NA,-8,NA,NA,-8,-8,-8,-8,-8,-8,1,1,-8,-8,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,-8,15,15,-8,NA,-8,2,78,1,2,NA,2,3,1,NA,7,1,2
"1317",0.66733211,"1317-91",1317,91226,20,91,2024,6,13,1,1,3,9,17,3,1,4,3,3,2,1,4,4,4,6,6,3,3,6,6,6,6,6,6,6,4,6,6,6,1,6,6,3,4,4,4,3,4,4,2,4,4,3,4,2,2,2,3,3,2,2,2,1,2,4,1,1,3,2,2,2,2,1,1,1,2,1,2,3,2,1,1,1,3,8,8,8,-8,2,NA,NA,6,17,40,52,84,-9,-9,-9,-9,3,2,1,1,NA,2,5,2,11,3,5,1,2,2,2,3,5,5,4,1,3,3,1,-8,-8,-8,-8,NA,NA,NA,NA,4,14,NA,1,1,NA,2,35,1,2,NA,2,8,1,NA,1,7,11
"1318",0.4531451,"1318-91",1318,91213,20,91,2024,6,13,1,3,13,3,10,3,3,2,3,4,2,2,5,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,1,3,3,3,4,1,3,4,3,3,3,3,3,4,4,1,1,1,3,3,4,-8,-8,2,1,4,4,4,2,2,2,2,2,2,2,4,4,2,2,6,10,10,10,10,1,3,7,19,10,43,61,74,0,10,10,0,2,5,1,2,4,5,NA,1,6,2,5,3,1,3,2,1,1,-8,3,2,3,3,1,2,2,4,4,NA,NA,NA,NA,4,15,15,1,2,NA,2,48,4,2,NA,2,1,1,NA,3,2,1
"1319",0.40487601,"1319-91",1319,91273,24,91,2024,6,15,1,3,5,2,6,1,2,2,2,4,2,2,1,2,2,6,2,2,2,2,2,4,4,6,6,6,4,2,4,2,4,6,2,5,4,4,4,4,3,4,4,2,3,2,2,4,4,4,4,4,3,4,4,4,3,4,1,1,3,1,3,5,5,4,5,5,5,5,5,4,4,5,5,4,1,10,10,10,10,2,NA,NA,4,6,27,66,91,0,0,0,0,1,2,2,3,2,1,5,2,3,4,10,2,1,1,1,2,1,1,2,1,3,3,1,4,2,4,2,NA,NA,NA,NA,5,15,13,2,NA,5,2,57,1,2,NA,2,6,1,NA,3,1,1
"1320",0.43167833,"1320-91",1320,91273,24,91,2024,6,15,1,3,6,1,13,2,2,3,3,3,2,2,5,2,4,6,6,6,1,6,6,6,6,6,6,6,3,6,6,2,2,6,6,5,2,3,4,2,4,3,3,3,3,1,3,2,3,3,3,2,2,3,2,3,3,4,1,1,2,1,4,4,4,3,3,3,3,3,3,2,3,3,5,3,3,7,10,8,5,1,2,7,15,9,31,64,79,8,10,0,10,2,4,2,1,NA,4,NA,3,1,5,6,1,1,1,1,2,4,4,3,2,2,2,2,NA,NA,NA,NA,4,2,4,4,4,15,15,1,1,NA,1,25,1,2,NA,2,7,1,NA,3,1,9
"1321",0.21894851,"1321-91",1321,91283,9,91,2024,6,6,2,4,3,13,9,1,3,3,4,4,2,2,5,2,4,6,2,2,2,2,6,6,6,6,6,6,4,6,6,6,2,6,2,4,1,2,3,3,3,4,2,3,3,3,3,2,3,3,4,3,3,3,1,3,2,3,1,1,2,1,4,4,4,4,2,2,2,2,2,2,2,2,4,4,2,10,10,10,10,1,3,5,14,7,45,55,83,10,5,5,0,3,5,1,2,2,5,NA,2,1,8,5,2,1,2,1,2,1,5,2,1,3,3,2,NA,NA,NA,NA,2,1,2,2,3,15,17,1,4,NA,2,44,1,2,NA,2,4,1,NA,2,2,1
"1322",0.59791128,"1322-91",1322,91226,20,91,2024,6,13,1,2,2,3,5,4,1,4,2,2,1,1,5,3,5,6,4,3,4,4,3,1,6,6,6,6,2,3,1,6,1,6,1,2,5,1,4,3,4,4,3,3,4,3,3,3,3,2,3,3,3,3,2,2,3,3,1,1,2,2,4,2,2,2,3,3,3,3,3,3,3,2,3,2,2,9,7,2,6,2,NA,NA,21,21,38,49,93,5,0,0,9,2,3,1,2,4,4,NA,1,6,11,5,1,3,5,5,5,3,5,3,1,3,3,2,NA,NA,NA,NA,5,5,5,5,4,14,NA,1,1,NA,1,31,1,2,NA,2,3,1,NA,1,5,9
"1323",0.49770047,"1323-91",1323,91139,20,91,2024,6,13,1,2,10,26,3,3,2,4,3,3,1,1,4,4,3,6,6,3,3,6,3,6,6,6,6,6,4,6,6,6,1,6,6,3,1,4,3,2,4,4,4,1,2,2,4,3,3,2,4,3,3,3,2,2,1,3,1,1,3,1,4,4,5,4,5,5,4,3,3,4,4,2,4,3,1,7,10,10,10,2,NA,NA,5,12,34,58,77,0,5,2,8,2,1,2,2,3,2,6,2,1,11,6,4,4,3,3,3,2,4,3,1,3,3,1,-8,-8,-8,-8,NA,NA,NA,NA,1,15,23,1,1,NA,2,23,1,2,NA,1,7,2,8,1,6,1
"1324",0.50721208,"1324-91",1324,91139,20,91,2024,6,13,1,2,3,10,6,1,3,4,2,5,3,2,8,1,1,6,1,2,2,3,6,2,6,6,6,6,4,3,2,6,4,6,2,4,9,3,4,2,4,4,4,3,3,2,4,3,2,4,4,2,3,3,2,2,3,3,1,1,3,1,3,4,4,4,3,3,3,3,3,3,4,5,3,2,1,7,9,8,0,2,NA,NA,11,13,30,51,92,8,2,3,8,1,3,1,3,1,2,3,2,7,4,6,2,4,2,2,2,1,2,5,1,3,3,1,2,2,5,5,NA,NA,NA,NA,4,15,15,1,2,NA,1,54,1,2,NA,2,6,1,NA,1,7,9
"1325",0.4574963,"1325-91",1325,91139,20,91,2024,6,13,1,3,3,10,5,3,-8,4,1,-8,-8,-8,-8,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,-8,2,-8,-8,-8,-8,-8,-8,-8,1,-8,1,-8,-8,-8,1,-8,1,-8,-8,-8,3,1,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,10,10,10,-9,2,NA,NA,3,2,47,56,95,3,0,0,0,2,1,-8,-8,NA,5,NA,4,6,1,10,1,1,1,1,1,1,5,5,1,-8,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,-8,15,15,2,NA,1,2,46,2,2,NA,2,3,1,NA,1,8,1
"1326",0.23110654,"1326-91",1326,91139,20,91,2024,6,13,1,3,16,14,13,1,3,2,3,4,2,2,10,1,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,4,2,3,4,2,3,4,3,3,4,3,3,3,2,4,4,3,3,3,2,3,3,4,1,2,1,2,5,5,5,5,2,3,2,2,2,3,5,5,3,5,6,10,10,10,10,2,NA,NA,17,1,48,67,90,5,5,5,5,-8,5,2,2,2,2,5,4,5,6,10,4,1,1,1,1,1,2,1,1,3,3,1,4,4,4,4,NA,NA,NA,NA,-8,15,15,1,2,NA,2,57,4,2,NA,2,4,2,5,1,3,1
"1327",0.22542851,"1327-91",1327,91139,20,91,2024,6,13,1,3,7,10,9,2,3,2,3,4,3,2,2,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,9,6,1,1,1,4,1,1,1,1,1,1,3,1,3,1,3,1,1,1,1,3,3,2,1,1,5,4,4,4,1,4,1,1,1,1,4,1,1,5,3,9,10,10,10,1,3,7,18,15,35,72,89,10,5,0,0,3,1,1,1,NA,1,5,3,7,5,3,3,2,2,4,3,2,2,1,1,3,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,3,24,NA,2,NA,2,2,40,4,2,NA,2,5,1,NA,8,8,1
"1328",1.71604154,"1328-91",1328,91061,8,91,2024,6,6,1,2,3,1,14,2,2,3,2,5,3,2,5,1,4,6,3,3,3,3,6,3,6,3,6,3,2,6,2,6,4,2,6,4,9,6,3,2,3,3,3,2,3,1,4,4,2,3,4,1,2,3,1,3,2,4,1,1,3,2,5,4,4,2,3,3,3,2,2,1,5,5,3,4,6,8,8,9,-7,NA,NA,NA,12,4,33,59,94,5,3,9,4,1,4,2,2,4,2,3,11,3,6,9,2,1,1,2,3,2,1,3,1,3,2,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,18,NA,2,NA,2,1,18,1,2,NA,1,7,2,8,4,5,9
"1329",1.19582256,"1329-91",1329,91226,20,91,2024,6,13,1,2,1,3,14,4,2,4,3,3,1,1,3,5,5,3,5,5,5,5,5,1,3,3,2,3,3,4,3,5,2,3,2,3,1,5,4,3,4,2,3,2,3,2,2,2,3,2,2,3,2,2,2,2,3,3,1,-9,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,6,6,5,-9,2,NA,NA,18,15,35,72,89,10,3,5,5,2,1,1,1,NA,1,5,1,2,11,-8,1,4,4,4,2,4,1,5,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,5,15,15,1,1,NA,1,35,1,2,NA,2,8,2,8,1,7,9
"1330",1.00959726,"1330-91",1330,91076,10,91,2024,6,7,1,3,2,3,7,1,1,3,2,4,2,2,6,3,3,6,6,-8,2,6,6,6,6,6,6,6,3,6,6,6,6,6,6,3,8,1,4,3,2,4,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,4,1,1,1,3,4,4,3,4,4,3,4,4,3,3,3,3,4,3,6,10,10,10,10,2,NA,NA,4,6,27,66,91,0,5,0,5,3,4,2,2,2,2,5,2,3,1,5,5,2,2,2,2,5,5,5,1,3,2,1,3,3,3,3,NA,NA,NA,NA,4,15,15,1,1,NA,2,21,1,2,NA,2,4,2,3,8,4,2
"1331",0.40196408,"1331-91",1331,91161,20,91,2024,6,13,1,2,3,13,9,1,2,2,3,5,3,2,5,2,1,6,1,1,1,2,2,6,6,6,6,6,4,4,4,4,3,2,2,4,1,1,4,2,4,4,4,3,4,3,4,3,3,4,4,3,3,4,3,3,3,3,2,1,2,2,5,5,5,5,4,5,3,4,3,4,5,5,5,4,5,10,10,10,10,1,1,6,3,2,47,56,95,8,9,4,9,1,5,1,3,4,4,NA,3,8,11,6,2,1,1,1,3,1,5,5,2,3,-8,2,NA,NA,NA,NA,2,2,4,2,5,15,15,1,2,NA,2,39,1,2,NA,2,8,1,NA,1,3,9
"1332",0.27192224,"1332-91",1332,91161,20,91,2024,6,13,1,3,16,3,9,1,2,2,3,4,3,2,9,1,3,6,3,2,1,6,2,3,3,6,6,3,4,3,3,3,4,2,3,4,7,4,3,2,4,4,3,3,3,2,3,4,2,4,2,3,3,3,2,2,4,3,2,1,3,1,5,5,4,5,5,5,4,2,3,2,5,5,5,4,1,9,9,9,9,1,2,4,4,6,27,66,91,0,0,0,7,2,5,1,3,2,3,NA,6,1,3,5,5,1,1,1,2,2,5,5,1,3,3,1,4,2,3,4,NA,NA,NA,NA,1,15,15,1,2,NA,2,50,1,2,NA,2,8,1,NA,1,2,1
"1333",0.53403762,"1333-91",1333,91161,20,91,2024,6,13,1,2,3,9,14,1,3,3,3,5,3,2,7,1,1,1,1,1,1,3,4,6,3,6,6,3,4,1,3,3,3,3,2,4,1,4,2,2,3,4,3,3,4,2,4,3,2,4,4,3,3,4,2,2,3,2,2,2,1,1,4,5,5,5,4,4,3,4,3,4,4,2,5,5,3,10,8,10,-7,NA,NA,NA,14,7,45,55,83,4,5,2,0,1,5,1,3,2,3,NA,1,11,2,7,2,2,2,2,2,1,2,3,2,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,3,15,15,1,2,NA,1,65,1,2,NA,2,6,1,NA,1,3,9
"1334",0.72943001,"1334-91",1334,91226,20,91,2024,6,13,1,1,3,5,8,3,2,4,3,3,2,3,6,3,4,4,6,3,2,2,6,3,6,3,6,6,4,3,3,3,3,6,6,4,1,4,3,2,3,3,3,2,3,2,2,3,2,3,3,3,3,2,1,3,1,3,1,1,3,1,3,3,2,3,3,4,2,2,3,4,3,3,3,3,4,9,10,10,5,2,NA,NA,6,17,40,52,84,8,8,6,10,1,1,2,1,NA,2,2,1,2,7,7,1,1,2,1,2,2,1,2,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,3,15,15,2,NA,5,1,18,1,2,NA,2,4,2,9,1,5,9
"1335",0.36137929,"1335-91",1335,91093,12,91,2024,6,8,1,3,7,10,6,2,2,3,3,3,2,2,6,4,4,6,3,4,3,4,2,3,6,1,6,6,3,3,6,3,2,2,2,3,9,1,3,3,4,2,3,1,4,4,3,2,3,1,3,3,2,2,3,3,3,4,1,1,2,2,4,3,5,5,5,2,4,3,3,4,3,5,2,4,3,10,10,4,9,1,2,7,18,15,35,72,89,10,0,2,5,2,2,2,3,2,3,NA,3,9,4,2,2,5,4,3,3,1,4,3,2,2,3,1,5,2,4,2,NA,NA,NA,NA,5,9,NA,1,1,NA,1,29,1,2,NA,2,6,1,NA,1,4,2
"1336",0.25227195,"1336-91",1336,91065,8,91,2024,6,6,1,3,3,8,6,5,1,4,1,2,1,2,1,4,4,4,2,6,2,4,2,4,4,4,4,4,4,4,2,4,6,4,4,4,9,1,1,1,4,1,4,1,4,4,4,1,4,1,1,4,4,1,4,1,4,4,2,2,2,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,8,10,10,10,2,NA,NA,3,2,47,56,95,7,8,0,10,2,5,3,3,2,3,NA,2,3,5,10,1,2,2,1,1,1,1,4,2,3,3,2,NA,NA,NA,NA,4,2,4,2,3,20,NA,1,1,NA,1,55,1,2,NA,2,2,1,NA,1,3,1
"1337",0.36137929,"1337-91",1337,91093,12,91,2024,6,8,1,4,7,2,5,1,3,1,5,3,2,1,4,3,3,6,6,6,6,6,6,6,6,6,6,6,1,6,1,6,1,6,6,2,-8,-8,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,2,4,3,1,3,2,5,2,1,5,5,4,5,2,5,5,5,5,3,3,7,9,10,10,7,2,NA,NA,8,5,26,57,80,5,0,5,10,5,3,2,2,3,1,4,8,1,3,0,1,5,5,5,3,4,3,1,1,3,1,2,NA,NA,NA,NA,5,1,5,5,4,7,NA,1,1,NA,1,22,1,2,NA,1,5,2,4,10,3,10
"1338",1.5206495,"1338-91",1338,91203,20,91,2024,6,13,1,4,26,3,9,1,3,4,5,4,3,2,10,1,2,6,6,2,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,5,1,-8,3,1,1,4,-9,-9,3,3,3,4,1,3,4,-9,3,2,1,2,3,3,-8,-8,1,1,-8,3,3,-9,4,3,3,3,3,1,-9,3,3,3,3,10,-7,10,-7,NA,NA,NA,6,17,40,52,84,10,-8,9,10,1,5,1,3,3,4,NA,3,5,6,8,2,1,1,1,5,1,-8,5,1,3,3,1,5,5,5,5,NA,NA,NA,NA,-8,15,15,-8,NA,-8,1,72,1,1,10,2,2,1,NA,1,NA,2
"1339",2.25949516,"1339-91",1339,91203,20,91,2024,6,13,1,4,3,10,9,1,1,3,2,5,3,2,1,2,4,2,6,6,6,6,6,6,6,2,2,6,5,3,6,2,6,6,2,4,2,3,1,3,1,1,1,4,1,1,4,3,2,2,1,1,4,2,1,2,2,3,1,1,1,1,4,5,2,4,5,2,2,1,2,1,5,3,4,4,6,10,10,10,10,2,NA,NA,17,1,48,67,90,9,10,10,9,1,4,1,3,4,5,NA,6,3,8,0,1,1,2,2,4,1,2,1,2,3,3,1,2,5,1,2,NA,NA,NA,NA,4,18,NA,2,NA,5,1,60,1,2,NA,2,1,2,1,2,9,9
"1340",0.77428707,"1340-91",1340,91203,20,91,2024,6,13,1,3,7,10,1,3,2,3,3,3,2,-9,5,3,3,6,6,3,3,3,1,2,3,6,6,6,6,4,3,4,6,6,2,3,1,3,4,3,4,4,4,4,2,2,3,3,3,4,4,2,3,4,3,2,2,4,1,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,1,1,5,14,7,45,55,83,9,10,8,1,1,4,2,2,1,4,NA,3,2,9,8,2,1,1,1,2,1,1,2,1,2,2,1,4,3,3,2,NA,NA,NA,NA,5,15,15,1,1,NA,2,48,1,1,5,2,3,1,NA,1,2,9
"1341",0.57228784,"1341-91",1341,91203,20,91,2024,6,13,1,4,7,2,9,3,3,1,3,3,3,1,2,4,3,6,3,3,4,-8,6,6,6,-8,6,6,3,3,6,-9,1,6,-8,3,2,7,4,3,4,4,4,3,4,4,4,3,4,4,4,3,3,4,4,2,3,4,2,-8,3,1,4,4,5,4,3,4,5,5,4,4,4,4,4,5,1,10,10,10,10,1,3,7,15,9,31,64,79,5,9,0,5,3,5,1,3,3,5,NA,2,4,11,7,1,1,1,1,1,2,3,3,2,3,3,1,-8,-8,-8,-8,NA,NA,NA,NA,3,9,NA,2,NA,1,2,30,4,2,NA,2,3,1,NA,2,1,1
"1342",0.37872976,"1342-91",1342,91050,6,91,2024,6,5,1,3,1,10,3,2,3,3,3,3,3,2,6,2,3,2,3,2,2,2,2,2,3,2,2,3,1,2,2,3,4,2,2,4,7,1,2,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,1,2,1,4,4,4,2,2,2,4,4,4,4,2,1,2,4,5,10,10,10,-7,NA,NA,NA,8,5,26,57,80,5,8,2,5,2,4,1,3,2,1,3,6,1,3,10,5,2,2,2,2,3,3,4,2,3,3,1,4,4,4,4,NA,NA,NA,NA,4,18,NA,1,1,NA,2,22,1,2,NA,2,7,1,NA,1,2,1
"1343",0.48602411,"1343-91",1343,91050,6,91,2024,6,5,1,2,3,5,7,3,3,3,3,3,2,1,5,3,5,-8,-8,5,1,-8,-8,1,-8,-8,-8,-8,5,6,-8,-8,4,-8,5,4,1,4,2,1,1,4,1,3,1,3,3,1,1,3,3,3,2,2,1,1,1,2,1,1,1,1,5,5,1,2,1,2,2,1,4,1,2,1,2,1,1,10,10,10,10,2,NA,NA,4,6,27,66,91,0,10,0,10,5,5,2,2,3,5,NA,6,7,2,10,2,1,1,1,2,5,5,5,1,3,3,1,1,1,1,1,NA,NA,NA,NA,3,9,NA,1,2,NA,2,70,1,2,NA,2,3,1,NA,7,2,1
"1344",0.75001823,"1344-91",1344,91050,6,91,2024,6,5,1,2,7,6,10,3,3,3,2,3,2,2,5,2,2,2,2,2,2,2,2,2,2,6,6,6,2,2,2,2,3,2,2,5,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,10,10,9,2,NA,NA,2,16,42,69,81,0,0,5,0,5,5,1,2,1,1,3,3,11,6,10,3,1,1,1,4,1,5,3,2,2,3,1,5,5,5,5,NA,NA,NA,NA,4,15,9,1,1,NA,1,28,1,2,NA,2,7,2,4,3,1,1
"1345",0.77842772,"1345-91",1345,91245,20,91,2024,6,13,1,3,1,26,3,2,2,3,3,4,2,1,5,3,1,6,2,2,3,2,3,2,4,2,6,6,2,4,1,4,2,6,2,3,1,1,2,4,4,4,3,2,3,1,4,3,1,2,4,2,3,2,2,1,2,3,2,2,1,3,3,4,2,2,4,2,1,1,4,2,3,2,1,1,6,10,9,10,-7,NA,NA,NA,20,18,46,65,87,5,5,4,5,2,5,2,2,2,4,NA,2,3,1,10,2,1,1,1,2,1,1,1,1,3,3,1,3,2,2,2,NA,NA,NA,NA,4,15,15,1,1,NA,1,84,1,2,NA,2,2,1,NA,7,1,1
"1346",0.6861676,"1346-91",1346,91050,6,91,2024,6,5,1,2,3,7,10,3,2,3,3,3,3,2,6,1,2,3,1,1,1,3,3,2,3,3,3,1,2,3,3,3,4,3,2,5,1,3,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,3,3,2,2,1,4,4,4,3,3,3,3,4,3,3,4,4,4,4,5,10,10,10,10,1,2,7,22,22,44,50,75,0,5,5,8,3,1,1,2,1,3,NA,1,6,11,4,2,2,2,2,4,2,1,3,2,3,2,1,4,4,4,4,NA,NA,NA,NA,3,18,NA,2,NA,2,2,39,1,2,NA,2,5,2,3,8,1,1
"1347",1.35308758,"1347-91",1347,91123,16,91,2024,6,10,1,2,3,9,14,1,3,3,3,4,2,2,6,3,3,6,2,2,2,4,3,3,3,6,3,2,4,3,4,3,3,6,3,4,1,6,2,2,2,4,3,3,4,2,3,2,3,3,3,2,4,3,3,2,3,2,3,1,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,2,3,10,10,10,-7,NA,NA,NA,15,9,31,64,79,10,9,2,10,2,2,2,3,4,2,2,1,2,10,10,2,1,1,1,2,2,2,3,1,3,2,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,15,15,1,2,NA,2,33,1,2,NA,2,8,1,NA,1,7,1
"1348",0.79992571,"1348-91",1348,91259,20,91,2024,6,13,1,3,2,9,26,3,3,3,3,3,3,2,4,3,4,6,2,4,6,3,6,6,3,6,3,6,3,3,6,6,5,3,6,4,9,2,1,4,3,3,4,2,2,3,3,4,4,2,3,3,3,4,4,3,4,-8,2,1,3,1,4,4,4,3,3,3,3,4,4,3,4,2,3,4,1,10,6,10,10,2,NA,NA,5,12,34,58,77,0,2,0,10,1,4,1,2,1,4,NA,6,3,2,10,5,1,1,1,1,1,5,5,1,3,3,1,4,3,3,2,NA,NA,NA,NA,4,18,NA,1,2,NA,2,50,1,2,NA,2,4,1,NA,1,3,1
"1349",0.77810429,"1349-91",1349,91259,20,91,2024,6,13,1,3,14,13,3,3,3,1,4,4,3,1,5,4,4,3,3,4,4,2,4,2,3,3,3,2,1,4,2,6,2,3,4,2,8,6,3,3,3,4,3,4,2,4,3,4,3,2,2,3,3,3,3,3,4,2,2,1,3,1,5,4,4,4,5,4,5,4,5,4,5,5,5,5,1,10,5,10,-7,NA,NA,NA,17,1,48,67,90,5,2,3,3,2,2,1,2,2,5,NA,4,7,6,8,2,1,1,1,4,1,5,5,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,1,1,NA,1,57,1,2,NA,2,4,1,NA,6,5,1
"1350",1.04657796,"1350-91",1350,91182,20,91,2024,6,13,1,2,8,14,1,3,2,3,3,4,2,2,5,4,3,3,4,3,2,6,3,3,6,6,6,6,4,6,4,3,3,3,2,4,5,4,3,2,3,3,4,4,4,2,3,3,2,2,4,2,4,3,2,3,3,3,1,1,3,1,4,4,4,4,4,2,2,2,2,4,2,4,4,4,1,10,10,10,-7,NA,NA,NA,12,4,33,59,94,0,0,10,0,1,4,1,2,1,1,2,1,7,6,6,2,2,1,2,2,1,3,5,1,3,-8,2,NA,NA,NA,NA,4,4,4,4,4,15,15,1,2,NA,1,67,1,2,NA,2,7,1,NA,1,4,1
"1351",0.4153702,"1351-91",1351,91238,20,91,2024,6,13,1,1,3,14,1,3,2,3,3,3,2,1,4,4,3,6,3,3,5,6,6,6,6,6,6,6,3,6,2,6,1,6,6,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,2,3,3,3,2,3,3,3,2,2,3,2,3,3,3,2,7,10,10,-7,NA,NA,NA,21,21,38,49,93,8,3,8,8,2,5,2,2,1,5,NA,6,2,1,5,2,1,1,1,1,3,3,3,1,3,2,2,NA,NA,NA,NA,3,3,4,4,4,15,15,1,1,NA,2,33,1,2,NA,2,8,1,NA,1,5,9
"1352",1.567789,"1352-91",1352,91055,6,91,2024,6,5,1,1,16,14,5,2,2,3,4,4,1,1,3,3,4,6,5,4,4,6,6,2,6,6,3,6,2,2,2,3,1,6,2,3,5,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,2,4,3,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,10,10,10,10,1,2,4,4,6,27,66,91,2,9,10,10,2,4,2,3,1,1,2,5,2,4,1,2,2,2,4,4,3,5,5,2,3,1,2,NA,NA,NA,NA,5,5,5,5,6,15,3,1,1,NA,2,43,1,2,NA,2,6,1,NA,8,7,9
"1353",1.16153552,"1353-91",1353,91021,4,91,2024,6,4,1,3,14,13,10,1,3,1,4,4,2,2,-8,2,1,6,6,2,2,6,6,2,4,6,6,6,4,6,6,6,6,6,6,5,2,4,3,3,4,4,3,1,1,1,3,3,-9,4,3,4,3,3,3,3,4,1,2,2,1,1,4,5,3,3,4,2,5,2,5,3,4,1,4,2,3,10,9,10,-7,NA,NA,NA,21,21,38,49,93,10,0,0,10,1,4,1,3,4,1,5,6,1,11,10,1,1,1,1,5,4,3,5,2,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,15,15,1,4,NA,2,64,1,2,NA,2,2,2,2,1,2,1
