"fecha","anio","mes","latitud","longitud","profundidad","magnitud","categoria_magnitud","categoria_profundidad","sismo_mayor_5","sismo_mayor_6","region_asignada","metodo_asignacion_region","macrozona","region_id"
2024-02-01,2024,2,-32.92,-71.22,59,3.7,"Menor a 4","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2024-07-07,2024,7,-33.36,-71.8,36,3.9,"Menor a 4","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2024-07-07,2024,7,-33.36,-71.78,31,4.4,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2024-07-20,2024,7,-33.38,-71.9,24,3.7,"Menor a 4","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2023-02-26,2023,2,-18.56,-70.67,44,3.8,"Menor a 4","Intermedio",0,0,"Arica y Parinacota","Región más cercana","Norte","region_3"
2023-05-16,2023,5,-20.84,-70.26,40,3.8,"Menor a 4","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2023-05-02,2023,5,-32.44,-71.06,56,3.6,"Menor a 4","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2023-10-27,2023,10,-32.49,-71.38,58,3.5,"Menor a 4","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2024-01-31,2024,1,-32.12,-71.2,89,3.7,"Menor a 4","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2024-06-26,2024,6,-31.02,-71.56,71,4.6,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2024-07-25,2024,7,-32.42,-71.44,39,3.1,"Menor a 4","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2024-01-22,2024,1,-33.34,-71.71,21,3.1,"Menor a 4","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2024-05-17,2024,5,-33,-71.49,55,3,"Menor a 4","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2023-01-21,2023,1,-18.9,-70.67,39,3.1,"Menor a 4","Intermedio",0,0,"Arica y Parinacota","Región más cercana","Norte","region_3"
2023-09-30,2023,9,-18.95,-70.53,39,3.4,"Menor a 4","Intermedio",0,0,"Arica y Parinacota","Región más cercana","Norte","region_3"
2024-07-16,2024,7,-20.79,-70.17,35,3.8,"Menor a 4","Intermedio",0,0,"Tarapacá","Región más cercana","Norte","region_15"
2024-09-05,2024,9,-19.13,-67.65,245,5.5,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Región más cercana","Norte","region_15"
2024-09-06,2024,9,-28.69,-69.56,128,5.7,"5.0 a 5.9","Profundo",1,0,"Atacama","Región más cercana","Norte","region_4"
2024-09-22,2024,9,-32.04,-71.46,60,5.2,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2024-09-23,2024,9,-29.73,-71.19,65,5.5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2024-09-24,2024,9,-25.93,-71.15,50,5.3,"5.0 a 5.9","Intermedio",1,0,"Antofagasta","Región más cercana","Norte","region_1"
2023-09-01,2023,9,-32.75,-70.46,107,4.6,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2021-11-27,2021,11,-27.86,-71.04,39,4.8,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-03-28,2022,3,-27.67,-70.72,72,4.2,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-04-15,2022,4,-27.23,-70.62,50,3.4,"Menor a 4","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-09-24,2021,9,-26.69,-70.73,55,3.9,"Menor a 4","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-08-31,2021,8,-28.15,-70.74,75,4.4,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-04-15,2022,4,-27.23,-70.63,50,4.2,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-07-14,2021,7,-33.18,-70.31,117,4.8,"4.0 a 4.9","Profundo",0,0,"Región Metropolitana","Dentro del polígono regional","Centro","region_14"
2022-06-28,2022,6,-18.25,-71.06,49,5,"5.0 a 5.9","Intermedio",1,0,"Arica y Parinacota","Región más cercana","Norte","region_3"
2022-01-13,2022,1,-26.91,-71.22,28,5,"5.0 a 5.9","Superficial",1,0,"Atacama","Región más cercana","Norte","region_4"
2021-06-07,2021,6,-25.93,-71.17,35,4.1,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Región más cercana","Norte","region_1"
2021-07-11,2021,7,-25.82,-70.27,63,4.4,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2021-10-14,2021,10,-27.64,-70.91,46,4.1,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-06-27,2021,6,-27.26,-70.28,89,3.6,"Menor a 4","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-01-13,2022,1,-27.48,-70.43,80,4,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-03-02,2021,3,-25.82,-70.91,38,3.5,"Menor a 4","Intermedio",0,0,"Antofagasta","Región más cercana","Norte","region_1"
2022-04-14,2022,4,-26.43,-70.8,32,3.8,"Menor a 4","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2022-06-09,2022,6,-24.04,-69.69,68,5.4,"5.0 a 5.9","Intermedio",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2022-06-03,2022,6,-23.16,-68.46,118,5.4,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2021-07-24,2021,7,-27.07,-70.99,44,3.5,"Menor a 4","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2022-03-30,2022,3,-25.69,-70.02,91,4.7,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2021-10-24,2021,10,-26.29,-70.78,41,3.2,"Menor a 4","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-12-22,2021,12,-25.49,-70.39,55,4.4,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2021-11-05,2021,11,-28.7,-71.14,49,4.7,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-01-08,2022,1,-26.71,-71.15,34,5.2,"5.0 a 5.9","Intermedio",1,0,"Atacama","Región más cercana","Norte","region_4"
2021-09-16,2021,9,-26.34,-70.95,25,4.3,"4.0 a 4.9","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-08-06,2021,8,-27.2,-70.96,32,4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-02-08,2022,2,-25.8,-70.58,64,4.6,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2021-06-11,2021,6,-28.18,-70.33,105,3.9,"Menor a 4","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-09-06,2021,9,-33.07,-70.17,110,4.3,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2021-10-26,2021,10,-32.82,-70.66,94,4.8,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2022-03-12,2022,3,-27.5,-71.19,36,4.7,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-09-06,2021,9,-27.65,-69.66,134,4.3,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-03-05,2022,3,-28.33,-70.75,87,4.1,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-11-10,2021,11,-26,-70.87,37,3.9,"Menor a 4","Intermedio",0,0,"Antofagasta","Región más cercana","Norte","region_1"
2021-10-11,2021,10,-27.29,-70.55,66,3.8,"Menor a 4","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-12-19,2021,12,-27.3,-71.2,58,4.2,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2022-03-06,2022,3,-28.51,-69.07,146,5.3,"5.0 a 5.9","Profundo",1,0,"Atacama","Región más cercana","Norte","region_4"
2021-06-10,2021,6,-28.1,-70.71,55,4.3,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-02-14,2021,2,-26.75,-71.04,34,3.6,"Menor a 4","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-11-10,2021,11,-32.84,-71.24,69,4.7,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2020-09-07,2020,9,-31.82,-71.6,67,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-03-05,2022,3,-22.47,-66.53,293,5.6,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Región más cercana","Norte","region_1"
2019-02-28,2019,2,-20.63,-69.38,98,3.9,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2020-05-20,2020,5,-20.52,-69.14,98,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-10-29,2019,10,-18.97,-69.33,110,4.2,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2022-06-01,2022,6,-20.08,-69.22,102,3.9,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-03-08,2021,3,-19.01,-69.25,117,3.9,"Menor a 4","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2022-02-25,2022,2,-20.66,-69.23,90,3.9,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-01-07,2021,1,-29.83,-71.58,34,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-09-28,2019,9,-19.14,-69.35,106,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-08-12,2021,8,-30.29,-71.49,51,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-02-23,2019,2,-19.67,-69.53,89,3.7,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-07-04,2021,7,-28.8,-71.55,31,4.6,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2019-12-27,2019,12,-19.26,-69.36,107,3.3,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-04-13,2022,4,-19.39,-69.04,121,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-09-29,2019,9,-21.14,-69.04,109,4.3,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-09-21,2019,9,-29.62,-71.26,58,3.5,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-20,2019,1,-30.14,-71.27,63,3.4,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-05-25,2022,5,-21.88,-69.74,64,4.8,"4.0 a 4.9","Intermedio",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2021-10-09,2021,10,-31.53,-71.72,27,3.4,"Menor a 4","Superficial",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2020-05-09,2020,5,-19.13,-69.14,120,4.5,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-08-25,2021,8,-19.39,-69.38,92,3.9,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-08-19,2019,8,-20.58,-68.84,112,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-07-27,2022,7,-22.22,-68.73,120,6,"6.0 o más","Profundo",1,1,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-06-24,2019,6,-19.38,-69.44,100,3.3,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-09-03,2021,9,-20.16,-69.27,99,3.1,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-05-05,2022,5,-18.97,-69.94,52,3.4,"Menor a 4","Intermedio",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2020-01-20,2020,1,-19.36,-69.3,109,4.3,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-02-05,2019,2,-30.25,-71.25,70,3.9,"Menor a 4","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-09-03,2021,9,-30.03,-71.66,28,3.1,"Menor a 4","Superficial",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2021-07-27,2021,7,-19.58,-69.4,112,3.4,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-12-11,2021,12,-29.59,-71.27,54,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-07-02,2021,7,-29.84,-71.2,53,3.4,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-05-12,2022,5,-20.03,-69.2,98,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-03-28,2022,3,-30.37,-71.36,41,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-20,2019,1,-30.14,-71.23,66,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-03-04,2022,3,-29.86,-71.52,65,3.6,"Menor a 4","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2021-02-24,2021,2,-29.86,-71.71,44,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2021-07-20,2021,7,-19.19,-69.61,115,3.6,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-02-25,2022,2,-20.49,-69.15,92,4.5,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-12-05,2021,12,-29.79,-71.67,65,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-01-20,2019,1,-30.06,-71.29,70,3.7,"Menor a 4","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2020-08-15,2020,8,-19.95,-69.17,96,4.4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-01-23,2022,1,-31.55,-71.5,50,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-22,2019,1,-30.14,-71.24,61,3.5,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-02-23,2022,2,-21.27,-69.49,6,4.3,"4.0 a 4.9","Superficial",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-03-04,2022,3,-29.54,-71.6,32,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-01-20,2019,1,-30.06,-71.24,62,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-09-04,2018,9,-19.41,-69.27,109,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-04-24,2021,4,-19.65,-69.28,98,3.7,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-12-31,2021,12,-19.36,-69.87,75,3.8,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-01-09,2021,1,-21.01,-69.38,89,4.1,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-02-16,2021,2,-31.97,-71.67,23,4,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-04-14,2022,4,-32.16,-71.43,50,4.9,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-08-18,2019,8,-20.1,-68.88,105,4.2,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-10-25,2021,10,-29.57,-71.26,54,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2020-12-20,2020,12,-19.61,-69.27,108,3.7,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-02-03,2022,2,-30.6,-71.39,65,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-09-05,2021,9,-30.02,-71.66,32,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-02-06,2022,2,-22.17,-68.7,115,5.3,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-09-27,2019,9,-21.11,-69.07,99,4.6,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-05-04,2022,5,-32.25,-71.91,31,5,"5.0 a 5.9","Intermedio",1,0,"Valparaíso","Región más cercana","Centro","region_16"
2019-05-25,2019,5,-29.85,-71.54,38,3.5,"Menor a 4","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2020-08-11,2020,8,-29.96,-71.63,38,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-04-11,2019,4,-19.64,-69.42,100,3.7,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-09-16,2021,9,-19.17,-69.3,110,3.7,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2020-04-25,2020,4,-18.6,-69.77,94,4,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2019-10-26,2019,10,-19.63,-69.32,103,3.7,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2020-08-24,2020,8,-19.57,-69.22,106,3.7,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2021-06-23,2021,6,-30.82,-71.61,27,4.4,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-11-01,2021,11,-31.33,-71.83,43,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-01-10,2022,1,-30.8,-71.4,45,4.9,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-05-10,2021,5,-30.11,-71.32,66,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2018-09-09,2018,9,-19.42,-69.44,98,3.6,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-02-16,2022,2,-19.23,-70.06,56,3.9,"Menor a 4","Intermedio",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-04-16,2022,4,-30.01,-71.55,56,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2020-08-03,2020,8,-20.49,-69.25,92,3.8,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2020-10-09,2020,10,-20.77,-69.08,102,4.3,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-06-19,2019,6,-19.23,-69.43,100,3.5,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2018-12-30,2018,12,-19.62,-69.29,96,3.7,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-03-03,2022,3,-20.57,-68.97,105,3.8,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-12-21,2019,12,-19.49,-69.82,74,3.7,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-05-27,2022,5,-20.09,-69.29,98,3.8,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-02-09,2022,2,-29.57,-71.18,50,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-03-15,2022,3,-18.62,-70.31,42,3.8,"Menor a 4","Intermedio",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2020-04-17,2020,4,-19.64,-69.32,99,3.3,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-05-23,2022,5,-18.79,-70.15,58,3.7,"Menor a 4","Intermedio",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2021-12-22,2021,12,-29.56,-71.25,52,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-10-09,2021,10,-21.11,-68.89,121,4.9,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-10-25,2019,10,-19.04,-69.25,123,4.3,"4.0 a 4.9","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2022-03-22,2022,3,-29.2,-71.29,40,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-10-25,2019,10,-18.12,-69.49,137,3.6,"Menor a 4","Profundo",0,0,"Arica y Parinacota","Dentro del polígono regional","Norte","region_3"
2022-01-18,2022,1,-19.66,-69.37,115,4,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2022-04-03,2022,4,-29.56,-71.25,52,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-09-26,2021,9,-30.04,-71.3,56,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-20,2019,1,-30.16,-71.23,60,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-06-11,2021,6,-20.22,-69.33,96,3.2,"Menor a 4","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2020-11-11,2020,11,-29.98,-71.43,48,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-08-11,2019,8,-29.91,-71.39,49,3.1,"Menor a 4","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
