"fecha","hora","reg_validos","reg_preliminares","fecha_mes","anio","mes_num","dia","mes","estacion"
"250816","0",40,NA,2025-08-16,"2025","08","16","Ago","Invierno"
"250817","0",53,NA,2025-08-17,"2025","08","17","Ago","Invierno"
"250818","0",61,NA,2025-08-18,"2025","08","18","Ago","Invierno"
"250819","0",47,NA,2025-08-19,"2025","08","19","Ago","Invierno"
"250820","0",55,NA,2025-08-20,"2025","08","20","Ago","Invierno"
"250821","0",22,NA,2025-08-21,"2025","08","21","Ago","Invierno"
"250822","0",14,NA,2025-08-22,"2025","08","22","Ago","Invierno"
"250823","0",45,NA,2025-08-23,"2025","08","23","Ago","Invierno"
"250824","0",67,NA,2025-08-24,"2025","08","24","Ago","Invierno"
"250825","0",88,NA,2025-08-25,"2025","08","25","Ago","Invierno"
"250826","0",116,NA,2025-08-26,"2025","08","26","Ago","Invierno"
"250827","0",114,NA,2025-08-27,"2025","08","27","Ago","Invierno"
"250828","0",41,NA,2025-08-28,"2025","08","28","Ago","Invierno"
"250829","0",33,NA,2025-08-29,"2025","08","29","Ago","Invierno"
"250830","0",35,NA,2025-08-30,"2025","08","30","Ago","Invierno"
"250831","0",53,NA,2025-08-31,"2025","08","31","Ago","Invierno"
"250901","0",76,NA,2025-09-01,"2025","09","01","Sep","Primavera"
"250902","0",41,NA,2025-09-02,"2025","09","02","Sep","Primavera"
"250903","0",51,NA,2025-09-03,"2025","09","03","Sep","Primavera"
"250904","0",85,NA,2025-09-04,"2025","09","04","Sep","Primavera"
"250905","0",87,NA,2025-09-05,"2025","09","05","Sep","Primavera"
"250906","0",40,NA,2025-09-06,"2025","09","06","Sep","Primavera"
"250907","0",30,NA,2025-09-07,"2025","09","07","Sep","Primavera"
"250908","0",46,NA,2025-09-08,"2025","09","08","Sep","Primavera"
"250909","0",69,NA,2025-09-09,"2025","09","09","Sep","Primavera"
"250910","0",66,NA,2025-09-10,"2025","09","10","Sep","Primavera"
"250911","0",76,NA,2025-09-11,"2025","09","11","Sep","Primavera"
"250912","0",96,NA,2025-09-12,"2025","09","12","Sep","Primavera"
"250913","0",35,NA,2025-09-13,"2025","09","13","Sep","Primavera"
"250914","0",35,NA,2025-09-14,"2025","09","14","Sep","Primavera"
"250915","0",76,NA,2025-09-15,"2025","09","15","Sep","Primavera"
"250916","0",84,NA,2025-09-16,"2025","09","16","Sep","Primavera"
"250917","0",46,NA,2025-09-17,"2025","09","17","Sep","Primavera"
"250918","0",43,NA,2025-09-18,"2025","09","18","Sep","Primavera"
"250919","0",39,NA,2025-09-19,"2025","09","19","Sep","Primavera"
"250920","0",17,NA,2025-09-20,"2025","09","20","Sep","Primavera"
"250921","0",11,NA,2025-09-21,"2025","09","21","Sep","Primavera"
"250922","0",50,NA,2025-09-22,"2025","09","22","Sep","Primavera"
"250923","0",64,NA,2025-09-23,"2025","09","23","Sep","Primavera"
"250924","0",74,NA,2025-09-24,"2025","09","24","Sep","Primavera"
"250925","0",77,NA,2025-09-25,"2025","09","25","Sep","Primavera"
"250926","0",49,NA,2025-09-26,"2025","09","26","Sep","Primavera"
"250927","0",53,NA,2025-09-27,"2025","09","27","Sep","Primavera"
"250928","0",41,NA,2025-09-28,"2025","09","28","Sep","Primavera"
"250929","0",42,NA,2025-09-29,"2025","09","29","Sep","Primavera"
"250930","0",51,NA,2025-09-30,"2025","09","30","Sep","Primavera"
"251001","0",81,NA,2025-10-01,"2025","10","01","Oct","Primavera"
"251002","0",80,NA,2025-10-02,"2025","10","02","Oct","Primavera"
"251003","0",101,NA,2025-10-03,"2025","10","03","Oct","Primavera"
"251004","0",18,NA,2025-10-04,"2025","10","04","Oct","Primavera"
"251005","0",12,NA,2025-10-05,"2025","10","05","Oct","Primavera"
"251006","0",35,NA,2025-10-06,"2025","10","06","Oct","Primavera"
"251007","0",55,NA,2025-10-07,"2025","10","07","Oct","Primavera"
"251008","0",63,NA,2025-10-08,"2025","10","08","Oct","Primavera"
"251009","0",83,NA,2025-10-09,"2025","10","09","Oct","Primavera"
"251010","0",83,NA,2025-10-10,"2025","10","10","Oct","Primavera"
"251011","0",23,NA,2025-10-11,"2025","10","11","Oct","Primavera"
"251012","0",32,NA,2025-10-12,"2025","10","12","Oct","Primavera"
"251013","0",56,NA,2025-10-13,"2025","10","13","Oct","Primavera"
"251014","0",53,NA,2025-10-14,"2025","10","14","Oct","Primavera"
"251015","0",49,NA,2025-10-15,"2025","10","15","Oct","Primavera"
"251016","0",63,NA,2025-10-16,"2025","10","16","Oct","Primavera"
"251017","0",72,NA,2025-10-17,"2025","10","17","Oct","Primavera"
"251018","0",71,NA,2025-10-18,"2025","10","18","Oct","Primavera"
"251019","0",56,NA,2025-10-19,"2025","10","19","Oct","Primavera"
"251020","0",58,NA,2025-10-20,"2025","10","20","Oct","Primavera"
"251021","0",64,NA,2025-10-21,"2025","10","21","Oct","Primavera"
"251022","0",66,NA,2025-10-22,"2025","10","22","Oct","Primavera"
"251023","0",58,NA,2025-10-23,"2025","10","23","Oct","Primavera"
"251024","0",56,NA,2025-10-24,"2025","10","24","Oct","Primavera"
"251025","0",40,NA,2025-10-25,"2025","10","25","Oct","Primavera"
"251026","0",44,NA,2025-10-26,"2025","10","26","Oct","Primavera"
"251027","0",50,NA,2025-10-27,"2025","10","27","Oct","Primavera"
"251028","0",66,NA,2025-10-28,"2025","10","28","Oct","Primavera"
"251029","0",71,NA,2025-10-29,"2025","10","29","Oct","Primavera"
"251030","0",64,NA,2025-10-30,"2025","10","30","Oct","Primavera"
"251031","0",54,NA,2025-10-31,"2025","10","31","Oct","Primavera"
"251101","0",27,NA,2025-11-01,"2025","11","01","Nov","Primavera"
"251102","0",40,NA,2025-11-02,"2025","11","02","Nov","Primavera"
"251103","0",42,NA,2025-11-03,"2025","11","03","Nov","Primavera"
"251104","0",43,NA,2025-11-04,"2025","11","04","Nov","Primavera"
"251105","0",59,NA,2025-11-05,"2025","11","05","Nov","Primavera"
"251106","0",34,NA,2025-11-06,"2025","11","06","Nov","Primavera"
"251107","0",29,NA,2025-11-07,"2025","11","07","Nov","Primavera"
"251108","0",51,NA,2025-11-08,"2025","11","08","Nov","Primavera"
"251109","0",29,NA,2025-11-09,"2025","11","09","Nov","Primavera"
"251110","0",47,NA,2025-11-10,"2025","11","10","Nov","Primavera"
"251111","0",46,NA,2025-11-11,"2025","11","11","Nov","Primavera"
"251112","0",54,NA,2025-11-12,"2025","11","12","Nov","Primavera"
"251113","0",75,NA,2025-11-13,"2025","11","13","Nov","Primavera"
"251114","0",62,NA,2025-11-14,"2025","11","14","Nov","Primavera"
"251115","0",41,NA,2025-11-15,"2025","11","15","Nov","Primavera"
"251116","0",34,NA,2025-11-16,"2025","11","16","Nov","Primavera"
"251117","0",61,NA,2025-11-17,"2025","11","17","Nov","Primavera"
"251118","0",84,NA,2025-11-18,"2025","11","18","Nov","Primavera"
"251119","0",73,NA,2025-11-19,"2025","11","19","Nov","Primavera"
"251120","0",69,NA,2025-11-20,"2025","11","20","Nov","Primavera"
"251121","0",71,NA,2025-11-21,"2025","11","21","Nov","Primavera"
"251122","0",61,NA,2025-11-22,"2025","11","22","Nov","Primavera"
"251123","0",50,NA,2025-11-23,"2025","11","23","Nov","Primavera"
"251124","0",52,NA,2025-11-24,"2025","11","24","Nov","Primavera"
"251125","0",63,NA,2025-11-25,"2025","11","25","Nov","Primavera"
"251126","0",49,NA,2025-11-26,"2025","11","26","Nov","Primavera"
"251127","0",71,NA,2025-11-27,"2025","11","27","Nov","Primavera"
"251128","0",58,NA,2025-11-28,"2025","11","28","Nov","Primavera"
"251129","0",32,NA,2025-11-29,"2025","11","29","Nov","Primavera"
"251130","0",32,NA,2025-11-30,"2025","11","30","Nov","Primavera"
"251201","0",61,NA,2025-12-01,"2025","12","01","Dic","Verano"
"251202","0",52,NA,2025-12-02,"2025","12","02","Dic","Verano"
"251203","0",73,NA,2025-12-03,"2025","12","03","Dic","Verano"
"251204","0",61,NA,2025-12-04,"2025","12","04","Dic","Verano"
"251205","0",61,NA,2025-12-05,"2025","12","05","Dic","Verano"
"251206","0",56,NA,2025-12-06,"2025","12","06","Dic","Verano"
"251207","0",28,NA,2025-12-07,"2025","12","07","Dic","Verano"
"251208","0",35,NA,2025-12-08,"2025","12","08","Dic","Verano"
"251209","0",51,NA,2025-12-09,"2025","12","09","Dic","Verano"
"251210","0",47,NA,2025-12-10,"2025","12","10","Dic","Verano"
"251211","0",42,NA,2025-12-11,"2025","12","11","Dic","Verano"
"251212","0",58,NA,2025-12-12,"2025","12","12","Dic","Verano"
"251213","0",45,NA,2025-12-13,"2025","12","13","Dic","Verano"
"251214","0",28,NA,2025-12-14,"2025","12","14","Dic","Verano"
"251215","0",55,NA,2025-12-15,"2025","12","15","Dic","Verano"
"251216","0",89,NA,2025-12-16,"2025","12","16","Dic","Verano"
"251217","0",119,NA,2025-12-17,"2025","12","17","Dic","Verano"
"251218","0",67,NA,2025-12-18,"2025","12","18","Dic","Verano"
"251219","0",70,NA,2025-12-19,"2025","12","19","Dic","Verano"
"251220","0",34,NA,2025-12-20,"2025","12","20","Dic","Verano"
"251221","0",27,NA,2025-12-21,"2025","12","21","Dic","Verano"
"251222","0",44,NA,2025-12-22,"2025","12","22","Dic","Verano"
"251223","0",65,NA,2025-12-23,"2025","12","23","Dic","Verano"
"251224","0",59,NA,2025-12-24,"2025","12","24","Dic","Verano"
"251225","0",50,NA,2025-12-25,"2025","12","25","Dic","Verano"
"251226","0",52,NA,2025-12-26,"2025","12","26","Dic","Verano"
"251227","0",51,NA,2025-12-27,"2025","12","27","Dic","Verano"
"251228","0",46,NA,2025-12-28,"2025","12","28","Dic","Verano"
"251229","0",67,NA,2025-12-29,"2025","12","29","Dic","Verano"
"251230","0",78,NA,2025-12-30,"2025","12","30","Dic","Verano"
"251231","0",64,NA,2025-12-31,"2025","12","31","Dic","Verano"
